索引id	宠物id	name	等级	升级增加属性id(spirit_attr的id)	进阶消耗id	阶数	被动技能槽位(共6个槽位)	进阶增加属性id(spirit_attr的id)
42014039	42014001	橙色火凤凰	39	66039				
42014040	42014001	橙色火凤凰	40	66040	9004	4	3	606004
42014041	42014001	橙色火凤凰	41	66041				
42014042	42014001	橙色火凤凰	42	66042				
42014043	42014001	橙色火凤凰	43	66043				
42014044	42014001	橙色火凤凰	44	66044				
42014045	42014001	橙色火凤凰	45	66045				
42014046	42014001	橙色火凤凰	46	66046				
42014047	42014001	橙色火凤凰	47	66047				
42014048	42014001	橙色火凤凰	48	66048				
42014049	42014001	橙色火凤凰	49	66049				
42014050	42014001	橙色火凤凰	50	66050	9005	5		606005
42014051	42014001	橙色火凤凰	51	66051				
42014052	42014001	橙色火凤凰	52	66052				
42014053	42014001	橙色火凤凰	53	66053				
42014054	42014001	橙色火凤凰	54	66054				
42014055	42014001	橙色火凤凰	55	66055				
42014056	42014001	橙色火凤凰	56	66056				
42014057	42014001	橙色火凤凰	57	66057				
42014058	42014001	橙色火凤凰	58	66058				
42014059	42014001	橙色火凤凰	59	66059				
42014060	42014001	橙色火凤凰	60	66060	9006	6	4	606006
42014061	42014001	橙色火凤凰	61	66061				
42014062	42014001	橙色火凤凰	62	66062				
42014063	42014001	橙色火凤凰	63	66063				
42014064	42014001	橙色火凤凰	64	66064				
42014065	42014001	橙色火凤凰	65	66065				
42014066	42014001	橙色火凤凰	66	66066				
42014067	42014001	橙色火凤凰	67	66067				
42014068	42014001	橙色火凤凰	68	66068				
42014069	42014001	橙色火凤凰	69	66069				
42014070	42014001	橙色火凤凰	70	66070	9007	7		606007
42014071	42014001	橙色火凤凰	71	66071				
42014072	42014001	橙色火凤凰	72	66072				
42014073	42014001	橙色火凤凰	73	66073				
42014074	42014001	橙色火凤凰	74	66074				
42014075	42014001	橙色火凤凰	75	66075				
42014076	42014001	橙色火凤凰	76	66076				
42014077	42014001	橙色火凤凰	77	66077				
42014078	42014001	橙色火凤凰	78	66078				
42014079	42014001	橙色火凤凰	79	66079				
42014080	42014001	橙色火凤凰	80	66080	9008	8	5	606008
42014081	42014001	橙色火凤凰	81	66081				
42014082	42014001	橙色火凤凰	82	66082				
42014083	42014001	橙色火凤凰	83	66083				
42014084	42014001	橙色火凤凰	84	66084				
42014085	42014001	橙色火凤凰	85	66085				
42014086	42014001	橙色火凤凰	86	66086				
42014087	42014001	橙色火凤凰	87	66087				
42014088	42014001	橙色火凤凰	88	66088				
42014089	42014001	橙色火凤凰	89	66089				
42014090	42014001	橙色火凤凰	90	66090	9009	9		606009
42014091	42014001	橙色火凤凰	91	66091				
42014092	42014001	橙色火凤凰	92	66092				
42014093	42014001	橙色火凤凰	93	66093				
42014094	42014001	橙色火凤凰	94	66094				
42014095	42014001	橙色火凤凰	95	66095				
42014096	42014001	橙色火凤凰	96	66096				
42014097	42014001	橙色火凤凰	97	66097				
42014098	42014001	橙色火凤凰	98	66098				
42014099	42014001	橙色火凤凰	99	66099				
42014100	42014001	橙色火凤凰	100	66100	9010	10	6	606010
43012001	43012001	蓝色飞蛇	1	67001			1	
43012002	43012001	蓝色飞蛇	2	67002				
43012003	43012001	蓝色飞蛇	3	67003				
43012004	43012001	蓝色飞蛇	4	67004				
43012005	43012001	蓝色飞蛇	5	67005				
43012006	43012001	蓝色飞蛇	6	67006				
43012007	43012001	蓝色飞蛇	7	67007				
43012008	43012001	蓝色飞蛇	8	67008				
43012009	43012001	蓝色飞蛇	9	67009				
43012010	43012001	蓝色飞蛇	10	67010	9001	1		607001
43012011	43012001	蓝色飞蛇	11	67011				
43012012	43012001	蓝色飞蛇	12	67012				
43012013	43012001	蓝色飞蛇	13	67013				
43012014	43012001	蓝色飞蛇	14	67014				
43012015	43012001	蓝色飞蛇	15	67015				
43012016	43012001	蓝色飞蛇	16	67016				
43012017	43012001	蓝色飞蛇	17	67017				
43012018	43012001	蓝色飞蛇	18	67018				
43012019	43012001	蓝色飞蛇	19	67019				
43012020	43012001	蓝色飞蛇	20	67020	9002	2	2	607002
43012021	43012001	蓝色飞蛇	21	67021				
43012022	43012001	蓝色飞蛇	22	67022				
43012023	43012001	蓝色飞蛇	23	67023				
43012024	43012001	蓝色飞蛇	24	67024				
43012025	43012001	蓝色飞蛇	25	67025				
43012026	43012001	蓝色飞蛇	26	67026				
43012027	43012001	蓝色飞蛇	27	67027				
43012028	43012001	蓝色飞蛇	28	67028				
43012029	43012001	蓝色飞蛇	29	67029				
43012030	43012001	蓝色飞蛇	30	67030	9003	3		607003
43012031	43012001	蓝色飞蛇	31	67031				
43012032	43012001	蓝色飞蛇	32	67032				
43012033	43012001	蓝色飞蛇	33	67033				
43012034	43012001	蓝色飞蛇	34	67034				
43012035	43012001	蓝色飞蛇	35	67035				
43012036	43012001	蓝色飞蛇	36	67036				
43012037	43012001	蓝色飞蛇	37	67037				
43012038	43012001	蓝色飞蛇	38	67038				
43012039	43012001	蓝色飞蛇	39	67039				
43012040	43012001	蓝色飞蛇	40	67040	9004	4	3	607004
43012041	43012001	蓝色飞蛇	41	67041				
43012042	43012001	蓝色飞蛇	42	67042				
43012043	43012001	蓝色飞蛇	43	67043				
43012044	43012001	蓝色飞蛇	44	67044				
43012045	43012001	蓝色飞蛇	45	67045				
43012046	43012001	蓝色飞蛇	46	67046				
43012047	43012001	蓝色飞蛇	47	67047				
43012048	43012001	蓝色飞蛇	48	67048				
43012049	43012001	蓝色飞蛇	49	67049				
43012050	43012001	蓝色飞蛇	50	67050	9005	5		607005
43012051	43012001	蓝色飞蛇	51	67051				
43012052	43012001	蓝色飞蛇	52	67052				
43012053	43012001	蓝色飞蛇	53	67053				
43012054	43012001	蓝色飞蛇	54	67054				
43012055	43012001	蓝色飞蛇	55	67055				
43012056	43012001	蓝色飞蛇	56	67056				
43012057	43012001	蓝色飞蛇	57	67057				
43012058	43012001	蓝色飞蛇	58	67058				
43012059	43012001	蓝色飞蛇	59	67059				
43012060	43012001	蓝色飞蛇	60	67060	9006	6	4	607006
43012061	43012001	蓝色飞蛇	61	67061				
43012062	43012001	蓝色飞蛇	62	67062				
43012063	43012001	蓝色飞蛇	63	67063				
43012064	43012001	蓝色飞蛇	64	67064				
43012065	43012001	蓝色飞蛇	65	67065				
43012066	43012001	蓝色飞蛇	66	67066				
43012067	43012001	蓝色飞蛇	67	67067				
43012068	43012001	蓝色飞蛇	68	67068				
43012069	43012001	蓝色飞蛇	69	67069				
43012070	43012001	蓝色飞蛇	70	67070	9007	7		607007
43012071	43012001	蓝色飞蛇	71	67071				
43012072	43012001	蓝色飞蛇	72	67072				
43012073	43012001	蓝色飞蛇	73	67073				
43012074	43012001	蓝色飞蛇	74	67074				
43012075	43012001	蓝色飞蛇	75	67075				
43012076	43012001	蓝色飞蛇	76	67076				
43012077	43012001	蓝色飞蛇	77	67077				
43012078	43012001	蓝色飞蛇	78	67078				
43012079	43012001	蓝色飞蛇	79	67079				
43012080	43012001	蓝色飞蛇	80	67080	9008	8	5	607008
43012081	43012001	蓝色飞蛇	81	67081				
43012082	43012001	蓝色飞蛇	82	67082				
43012083	43012001	蓝色飞蛇	83	67083				
43012084	43012001	蓝色飞蛇	84	67084				
43012085	43012001	蓝色飞蛇	85	67085				
43012086	43012001	蓝色飞蛇	86	67086				
43012087	43012001	蓝色飞蛇	87	67087				
43012088	43012001	蓝色飞蛇	88	67088				
43012089	43012001	蓝色飞蛇	89	67089				
43012090	43012001	蓝色飞蛇	90	67090	9009	9		607009
43012091	43012001	蓝色飞蛇	91	67091				
43012092	43012001	蓝色飞蛇	92	67092				
43012093	43012001	蓝色飞蛇	93	67093				
43012094	43012001	蓝色飞蛇	94	67094				
43012095	43012001	蓝色飞蛇	95	67095				
43012096	43012001	蓝色飞蛇	96	67096				
43012097	43012001	蓝色飞蛇	97	67097				
43012098	43012001	蓝色飞蛇	98	67098				
43012099	43012001	蓝色飞蛇	99	67099				
43012100	43012001	蓝色飞蛇	100	67100	9010	10	6	607010
43013001	43013001	紫色飞蛇	1	68001			1	
43013002	43013001	紫色飞蛇	2	68002				
43013003	43013001	紫色飞蛇	3	68003				
43013004	43013001	紫色飞蛇	4	68004				
43013005	43013001	紫色飞蛇	5	68005				
43013006	43013001	紫色飞蛇	6	68006				
43013007	43013001	紫色飞蛇	7	68007				
43013008	43013001	紫色飞蛇	8	68008				
43013009	43013001	紫色飞蛇	9	68009				
43013010	43013001	紫色飞蛇	10	68010	9001	1		608001
43013011	43013001	紫色飞蛇	11	68011				
43013012	43013001	紫色飞蛇	12	68012				
43013013	43013001	紫色飞蛇	13	68013				
43013014	43013001	紫色飞蛇	14	68014				
43013015	43013001	紫色飞蛇	15	68015				
43013016	43013001	紫色飞蛇	16	68016				
43013017	43013001	紫色飞蛇	17	68017				
43013018	43013001	紫色飞蛇	18	68018				
43013019	43013001	紫色飞蛇	19	68019				
43013020	43013001	紫色飞蛇	20	68020	9002	2	2	608002
43013021	43013001	紫色飞蛇	21	68021				
43013022	43013001	紫色飞蛇	22	68022				
43013023	43013001	紫色飞蛇	23	68023				
43013024	43013001	紫色飞蛇	24	68024				
43013025	43013001	紫色飞蛇	25	68025				
43013026	43013001	紫色飞蛇	26	68026				
43013027	43013001	紫色飞蛇	27	68027				
43013028	43013001	紫色飞蛇	28	68028				
43013029	43013001	紫色飞蛇	29	68029				
43013030	43013001	紫色飞蛇	30	68030	9003	3		608003
43013031	43013001	紫色飞蛇	31	68031				
43013032	43013001	紫色飞蛇	32	68032				
43013033	43013001	紫色飞蛇	33	68033				
43013034	43013001	紫色飞蛇	34	68034				
43013035	43013001	紫色飞蛇	35	68035				
43013036	43013001	紫色飞蛇	36	68036				
43013037	43013001	紫色飞蛇	37	68037				
43013038	43013001	紫色飞蛇	38	68038				
43013039	43013001	紫色飞蛇	39	68039				
43013040	43013001	紫色飞蛇	40	68040	9004	4	3	608004
43013041	43013001	紫色飞蛇	41	68041				
43013042	43013001	紫色飞蛇	42	68042				
43013043	43013001	紫色飞蛇	43	68043				
43013044	43013001	紫色飞蛇	44	68044				
43013045	43013001	紫色飞蛇	45	68045				
43013046	43013001	紫色飞蛇	46	68046				
43013047	43013001	紫色飞蛇	47	68047				
43013048	43013001	紫色飞蛇	48	68048				
43013049	43013001	紫色飞蛇	49	68049				
43013050	43013001	紫色飞蛇	50	68050	9005	5		608005
43013051	43013001	紫色飞蛇	51	68051				
43013052	43013001	紫色飞蛇	52	68052				
43013053	43013001	紫色飞蛇	53	68053				
43013054	43013001	紫色飞蛇	54	68054				
43013055	43013001	紫色飞蛇	55	68055				
43013056	43013001	紫色飞蛇	56	68056				
43013057	43013001	紫色飞蛇	57	68057				
43013058	43013001	紫色飞蛇	58	68058				
43013059	43013001	紫色飞蛇	59	68059				
43013060	43013001	紫色飞蛇	60	68060	9006	6	4	608006
43013061	43013001	紫色飞蛇	61	68061				
43013062	43013001	紫色飞蛇	62	68062				
43013063	43013001	紫色飞蛇	63	68063				
43013064	43013001	紫色飞蛇	64	68064				
43013065	43013001	紫色飞蛇	65	68065				
43013066	43013001	紫色飞蛇	66	68066				
43013067	43013001	紫色飞蛇	67	68067				
43013068	43013001	紫色飞蛇	68	68068				
43013069	43013001	紫色飞蛇	69	68069				
43013070	43013001	紫色飞蛇	70	68070	9007	7		608007
43013071	43013001	紫色飞蛇	71	68071				
43013072	43013001	紫色飞蛇	72	68072				
43013073	43013001	紫色飞蛇	73	68073				
43013074	43013001	紫色飞蛇	74	68074				
43013075	43013001	紫色飞蛇	75	68075				
43013076	43013001	紫色飞蛇	76	68076				
43013077	43013001	紫色飞蛇	77	68077				
43013078	43013001	紫色飞蛇	78	68078				
43013079	43013001	紫色飞蛇	79	68079				
43013080	43013001	紫色飞蛇	80	68080	9008	8	5	608008
43013081	43013001	紫色飞蛇	81	68081				
43013082	43013001	紫色飞蛇	82	68082				
43013083	43013001	紫色飞蛇	83	68083				
43013084	43013001	紫色飞蛇	84	68084				
43013085	43013001	紫色飞蛇	85	68085				
43013086	43013001	紫色飞蛇	86	68086				
43013087	43013001	紫色飞蛇	87	68087				
43013088	43013001	紫色飞蛇	88	68088				
43013089	43013001	紫色飞蛇	89	68089				
43013090	43013001	紫色飞蛇	90	68090	9009	9		608009
43013091	43013001	紫色飞蛇	91	68091				
43013092	43013001	紫色飞蛇	92	68092				
43013093	43013001	紫色飞蛇	93	68093				
43013094	43013001	紫色飞蛇	94	68094				
43013095	43013001	紫色飞蛇	95	68095				
43013096	43013001	紫色飞蛇	96	68096				
43013097	43013001	紫色飞蛇	97	68097				
43013098	43013001	紫色飞蛇	98	68098				
43013099	43013001	紫色飞蛇	99	68099				
43013100	43013001	紫色飞蛇	100	68100	9010	10	6	608010
43014001	43014001	橙色飞蛇	1	69001			1	
43014002	43014001	橙色飞蛇	2	69002				
43014003	43014001	橙色飞蛇	3	69003				
43014004	43014001	橙色飞蛇	4	69004				
43014005	43014001	橙色飞蛇	5	69005				
43014006	43014001	橙色飞蛇	6	69006				
43014007	43014001	橙色飞蛇	7	69007				
43014008	43014001	橙色飞蛇	8	69008				
43014009	43014001	橙色飞蛇	9	69009				
43014010	43014001	橙色飞蛇	10	69010	9001	1		609001
43014011	43014001	橙色飞蛇	11	69011				
43014012	43014001	橙色飞蛇	12	69012				
43014013	43014001	橙色飞蛇	13	69013				
43014014	43014001	橙色飞蛇	14	69014				
43014015	43014001	橙色飞蛇	15	69015				
43014016	43014001	橙色飞蛇	16	69016				
43014017	43014001	橙色飞蛇	17	69017				
43014018	43014001	橙色飞蛇	18	69018				
43014019	43014001	橙色飞蛇	19	69019				
43014020	43014001	橙色飞蛇	20	69020	9002	2	2	609002
43014021	43014001	橙色飞蛇	21	69021				
43014022	43014001	橙色飞蛇	22	69022				
43014023	43014001	橙色飞蛇	23	69023				
43014024	43014001	橙色飞蛇	24	69024				
43014025	43014001	橙色飞蛇	25	69025				
43014026	43014001	橙色飞蛇	26	69026				
43014027	43014001	橙色飞蛇	27	69027				
43014028	43014001	橙色飞蛇	28	69028				
43014029	43014001	橙色飞蛇	29	69029				
43014030	43014001	橙色飞蛇	30	69030	9003	3		609003
43014031	43014001	橙色飞蛇	31	69031				
43014032	43014001	橙色飞蛇	32	69032				
43014033	43014001	橙色飞蛇	33	69033				
43014034	43014001	橙色飞蛇	34	69034				
43014035	43014001	橙色飞蛇	35	69035				
43014036	43014001	橙色飞蛇	36	69036				
43014037	43014001	橙色飞蛇	37	69037				
43014038	43014001	橙色飞蛇	38	69038				
43014039	43014001	橙色飞蛇	39	69039				
43014040	43014001	橙色飞蛇	40	69040	9004	4	3	609004
43014041	43014001	橙色飞蛇	41	69041				
43014042	43014001	橙色飞蛇	42	69042				
43014043	43014001	橙色飞蛇	43	69043				
43014044	43014001	橙色飞蛇	44	69044				
43014045	43014001	橙色飞蛇	45	69045				
43014046	43014001	橙色飞蛇	46	69046				
43014047	43014001	橙色飞蛇	47	69047				
43014048	43014001	橙色飞蛇	48	69048				
43014049	43014001	橙色飞蛇	49	69049				
43014050	43014001	橙色飞蛇	50	69050	9005	5		609005
43014051	43014001	橙色飞蛇	51	69051				
43014052	43014001	橙色飞蛇	52	69052				
43014053	43014001	橙色飞蛇	53	69053				
43014054	43014001	橙色飞蛇	54	69054				
43014055	43014001	橙色飞蛇	55	69055				
43014056	43014001	橙色飞蛇	56	69056				
43014057	43014001	橙色飞蛇	57	69057				
43014058	43014001	橙色飞蛇	58	69058				
43014059	43014001	橙色飞蛇	59	69059				
43014060	43014001	橙色飞蛇	60	69060	9006	6	4	609006
43014061	43014001	橙色飞蛇	61	69061				
43014062	43014001	橙色飞蛇	62	69062				
43014063	43014001	橙色飞蛇	63	69063				
43014064	43014001	橙色飞蛇	64	69064				
43014065	43014001	橙色飞蛇	65	69065				
43014066	43014001	橙色飞蛇	66	69066				
43014067	43014001	橙色飞蛇	67	69067				
43014068	43014001	橙色飞蛇	68	69068				
43014069	43014001	橙色飞蛇	69	69069				
43014070	43014001	橙色飞蛇	70	69070	9007	7		609007
43014071	43014001	橙色飞蛇	71	69071				
43014072	43014001	橙色飞蛇	72	69072				
43014073	43014001	橙色飞蛇	73	69073				
43014074	43014001	橙色飞蛇	74	69074				
43014075	43014001	橙色飞蛇	75	69075				
43014076	43014001	橙色飞蛇	76	69076				
43014077	43014001	橙色飞蛇	77	69077				
43014078	43014001	橙色飞蛇	78	69078				
43014079	43014001	橙色飞蛇	79	69079				
43014080	43014001	橙色飞蛇	80	69080	9008	8	5	609008
43014081	43014001	橙色飞蛇	81	69081				
43014082	43014001	橙色飞蛇	82	69082				
43014083	43014001	橙色飞蛇	83	69083				
43014084	43014001	橙色飞蛇	84	69084				
43014085	43014001	橙色飞蛇	85	69085				
43014086	43014001	橙色飞蛇	86	69086				
43014087	43014001	橙色飞蛇	87	69087				
43014088	43014001	橙色飞蛇	88	69088				
43014089	43014001	橙色飞蛇	89	69089				
43014090	43014001	橙色飞蛇	90	69090	9009	9		609009
43014091	43014001	橙色飞蛇	91	69091				
43014092	43014001	橙色飞蛇	92	69092				
43014093	43014001	橙色飞蛇	93	69093				
43014094	43014001	橙色飞蛇	94	69094				
43014095	43014001	橙色飞蛇	95	69095				
43014096	43014001	橙色飞蛇	96	69096				
43014097	43014001	橙色飞蛇	97	69097				
43014098	43014001	橙色飞蛇	98	69098				
43014099	43014001	橙色飞蛇	99	69099				
